profile,entry,end,size,name,namespace,memory_block,is_thunk,thunk_target,parameter_count,calling_convention,return_type,caller_count,callers,callee_count,callees,global_ref_count,global_refs,string_count,strings,module,logical_file,owner,original_source,maintained_name,maintained_kind,maintained_confidence,maintained_source_file,maintained_notes,confidence,evidence,status
eur_rev0,0x003C724C,0x003C9593,8464,FUN_003c724c,Global,oot3d_text,false,,2,default,void,0,,39,0x002CFCA0;0x0031591C;0x00315960;0x00320D7C;0x00338F60;0x00354248;0x003542C4;0x0035AEA0;0x0035AF04;0x0035AF20;0x0035B0A0;0x0035B164;0x00365860;0x00367374;0x00367494;0x0036788C;0x003679B4;0x00367B14;0x00367D74;0x0036932C;0x003696EC;0x0036B96C;0x0036C5BC;0x0036E980;0x0036E9B8;0x0036EC40;0x0036F5D8;0x0036FC20;0x0036FDE0;0x00371E50;0x0037266C;0x00372D94;0x003731E0;0x00373500;0x003738A8;0x003738D0;0x0037547C;0x0037572C;0x00376340,165,0x003C7490;0x003C769C;0x003C76A0;0x003C76A4;0x003C76A8;0x003C76AC;0x003C76B0;0x003C76B4;0x003C76B8;0x003C76BC;0x003C76C0;0x003C76C4;0x003C76C8;0x003C76CC;0x003C76D0;0x003C76D4;0x003C76D8;0x003C76DC;0x003C76E0;0x003C76E4;0x003C76E8;0x003C76EC;0x003C76F0;0x003C76F4;0x003C76F8;0x003C76FC;0x003C7700;0x003C7704;0x003C7708;0x003C770C;0x003C7710;0x003C7714;0x003C7718;0x003C771C;0x003C7AD8;0x003C7ADC;0x003C7AE0;0x003C7AE4;0x003C7AE8;0x003C7AEC;0x003C7AF0;0x003C7AF4;0x003C7AF8;0x003C7AFC;0x003C7DF4;0x003C7DF8;0x003C7DFC;0x003C7E00;0x003C7E04;0x003C7E08;0x003C7E0C;0x003C7E10;0x003C7E14;0x003C7E18;0x003C7E1C;0x003C7E20;0x003C7E24;0x003C7E28;0x003C7E2C;0x003C7E30;0x003C8220;0x003C834C;0x003C8350;0x003C8354;0x003C8358;0x003C835C;0x003C8360;0x003C8364;0x003C8368;0x003C836C;0x003C8370;0x003C8374;0x003C8378;0x003C837C;0x003C8380;0x003C8384;0x003C8388;0x003C838C;0x003C8390;0x003C8394;0x003C8398;0x003C839C;0x003C83A0;0x003C83A4;0x003C8854;0x003C8858;0x003C885C;0x003C8860;0x003C8864;0x003C8868;0x003C886C;0x003C8870;0x003C8874;0x003C8878;0x003C887C;0x003C8880;0x003C8884;0x003C8888;0x003C888C;0x003C8890;0x003C8894;0x003C8898;0x003C889C;0x003C88A0;0x003C88A4;0x003C8D58;0x003C8D5C;0x003C8D60;0x003C8D64;0x003C8D68;0x003C8D6C;0x003C8D70;0x003C8D74;0x003C8D78;0x003C8D7C;0x003C8D80;0x003C91B8;0x003C91BC;0x003C91C0;0x003C91C4;0x003C91C8;0x003C91CC;0x003C91D0;0x003C91D4;0x003C91D8;0x003C91DC;0x003C91E0;0x003C91E4;0x003C91E8;0x003C91EC;0x003C91F0;0x003C9594;0x003C9598;0x003C959C;0x003C95A0;0x003C95A4;0x003C95A8;0x003C95AC;0x003C95B0;0x003C95B4;0x003C95B8;0x003E41F0;0x004D72F8;0x004D72FC;0x004D7300;0x004D7304;0x004D7308;0x004D730C;0x004D7340;0x004D7344;0x004D7348;0x004D734C;0x004D7350;0x004D7354;0x004D7364;0x004D7368;0x004D736C;0x00514CF4;0x00514CF6;0x0054AC20;0x0054AC24;0x0055A21C;0x00588852;0x005BE5B8;0x005C3F58,0,,game/actors/bosses,src/oot3d/game/actors/bosses/bossfd_fly.cpp,BossFd_Fly,,BossFd_Fly,function,high,analysis/codebin_decompilation_batch_209.md,"The original OoT3D action root is exact and owner-typed. Pinned N64 behavior independently identifies BossFd_Fly through the tranche-209 unique_behavior_fingerprint gate using shared calls Actor_RequestQuakeWithSpeed, Actor_SetScale, Actor_Spawn, Actor_UpdateBgCheckInfo, Actor_UpdatePos, Actor_UpdateVelocityXYZ, BossFd_SetCameraSpeed, BossFd_SpawnEmber, EffectSsKFire_Spawn, Math_ApproachF, Math_ApproachS, Math_ApproachZeroF, Math_FAtan2F, Player_SetCsActionWithHaltedActors, Rand_CenteredFloat, Rand_ZeroFloat, SkelAnime_Update, TitleCard_InitBossName. Only the gameplay action name is shared; the 3DS body, entry, size, calling behavior and renderer extensions remain authoritative.",certain,manual_symbol:BossFd_Fly; confidence:high; source:analysis/codebin_decompilation_batch_209.md,maintained_symbol
eur_rev0,0x003C95BC,0x003C97A7,492,FUN_003c95bc,Global,oot3d_text,false,,0,unknown,undefined,0,,7,0x00365860;0x003696EC;0x0036B96C;0x00370084;0x003731E0;0x00373500;0x00375BCC,11,0x00155430;0x003C97A8;0x003C97AC;0x003C97B0;0x003C97B4;0x003C97B8;0x003C97BC;0x003C97C0;0x003C97C4;0x003C97C8;0x003C97CC,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_Audio_PlayActorSound2_And_Math_ApproachF_003C95BC,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `Audio_PlayActorSound2`, `Math_ApproachF`, `SkelAnime_UpdateNoPlayState_003731E0`, `Math_FAtan2F` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Audio_PlayActorSound2_And_Math_ApproachF_003C95BC; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x003C97D0,0x003C9B23,852,EnCrow_FlyIdle,Global,oot3d_text,false,,2,default,void,0,,10,0x00363E64;0x00367358;0x0036EF98;0x00370378;0x003731E0;0x003731E8;0x003736FC;0x003759D0;0x00375A18;0x00375BCC,20,0x0011C5A0;0x003C9B24;0x003C9B28;0x003C9B2C;0x003C9B30;0x003C9B34;0x003C9B38;0x003C9B3C;0x003C9B40;0x003C9B44;0x003C9B48;0x003C9B4C;0x003C9B50;0x003C9B54;0x003C9B58;0x003C9B5C;0x003C9B60;0x003C9B64;0x003C9B68;0x003C9B6C,0,,game/actors,src/oot3d/game/actors/En_Crow/z_en_crow.cpp,z_en_crow,,EnCrow_FlyIdle,function,high,analysis/codebin_decompilation_batch_066.md,Maintained EnCrow workflow entrypoint in multi-actor tranche 066.,certain,manual_symbol:EnCrow_FlyIdle; confidence:high; source:analysis/codebin_decompilation_batch_066.md,maintained_symbol
eur_rev0,0x003C9B70,0x003C9FDF,1076,EnFirefly_FlyIdle,Global,oot3d_text,false,,2,default,void,0,,16,0x003306C4;0x0035A4FC;0x00363E64;0x00367358;0x0036AE14;0x0036E10C;0x0036E5E0;0x0036E800;0x0036EF98;0x003702C8;0x00370378;0x003731E0;0x003738A8;0x003759D0;0x00375A18;0x00375C08,21,0x0011D068;0x003C9E90;0x003C9E94;0x003C9E98;0x003C9E9C;0x003C9EA0;0x003C9EA4;0x003C9EA8;0x003C9EAC;0x003C9EB0;0x003C9EB4;0x003C9EB8;0x003C9EBC;0x003C9EC0;0x003C9EC4;0x003C9EC8;0x003C9FE0;0x003C9FE4;0x003C9FE8;0x003C9FEC;0x003E50BC,0,,game/actors,src/oot3d/game/actors/En_Firefly/z_en_firefly.cpp,z_en_firefly,,EnFirefly_FlyIdle,function,high,analysis/codebin_decompilation_batch_061.md,Maintained EnFirefly workflow entrypoint in multi-enemy tranche 061.,certain,manual_symbol:EnFirefly_FlyIdle; confidence:high; source:analysis/codebin_decompilation_batch_061.md,maintained_symbol
eur_rev0,0x003C9FF0,0x003CA1AB,648,EnPoDesert_MoveToNextPoint,Global,oot3d_text,false,,2,default,void,0,,10,0x002CFCA0;0x00338F60;0x00363E64;0x00367358;0x00370084;0x00370350;0x003727F0;0x00373264;0x00374A58;0x00375BCC,21,0x001752E8;0x001810A0;0x001810A4;0x001810A8;0x001810AC;0x001810B0;0x003CA1AC;0x003CA1B0;0x003CA1B4;0x003CA1B8;0x003CA1BC;0x003CA1C0;0x003CA1C4;0x003CA1C8;0x003CA1CC;0x003CA1D0;0x003CA1D4;0x003CA1D8;0x003CA1DC;0x003CA1E0;0x003E6EE0,0,,game/actors,src/oot3d/game/actors/En_Po_Desert/z_en_po_desert.cpp,z_en_po_desert,,EnPoDesert_MoveToNextPoint,function,high,analysis/codebin_decompilation_batch_075.md,Native body reconciled with its actor state machine.,certain,manual_symbol:EnPoDesert_MoveToNextPoint; confidence:high; source:analysis/codebin_decompilation_batch_075.md,maintained_symbol
eur_rev0,0x003CA1E4,0x003CA323,320,FUN_003ca1e4,Global,oot3d_text,false,,0,unknown,undefined,0,,8,0x00363E64;0x00367358;0x003702C8;0x00370350;0x00370378;0x003705A0;0x003731E0;0x003736FC,13,0x00107F3C;0x003CA324;0x003CA328;0x003CA32C;0x003CA330;0x003CA334;0x003CA338;0x003CA33C;0x003CA340;0x003CA344;0x003CA348;0x003CA34C;0x003E7A78,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_extended_roots.cpp,actor,,ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_StepToF_003CA1E4,function,high,analysis/codebin_decompilation_batch_151.md,"Executes the complete observed native actor root through `SkelAnime_UpdateNoPlayState_003731E0`, `Math_StepToF`, `Animation_OnFrameImpl`, `ABS` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_StepToF_003CA1E4; confidence:high; source:analysis/codebin_decompilation_batch_151.md,maintained_symbol
eur_rev0,0x003CA350,0x003CA47B,300,EnOkuta_Freeze,Global,oot3d_text,false,,2,default,void,1,0x002123A4,4,0x0035E710;0x00373500;0x00374A58;0x003759D0,11,0x003CA47C;0x003CA480;0x003CA484;0x003CA488;0x003CA48C;0x003CA490;0x003CA494;0x003CA498;0x003CA49C;0x003CA4A0;0x003D55DC,0,,game/actors,src/oot3d/game/actors/En_Okuta/z_en_okuta.cpp,z_en_okuta,,EnOkuta_Freeze,function,high,analysis/codebin_decompilation_batch_061.md,Maintained EnOkuta workflow entrypoint in multi-enemy tranche 061.,certain,manual_symbol:EnOkuta_Freeze; confidence:high; source:analysis/codebin_decompilation_batch_061.md,maintained_symbol
eur_rev0,0x003CA4A4,0x003CA527,132,FUN_003ca4a4,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x00373500;0x00375BCC,10,0x003CA528;0x003CA52C;0x003CA530;0x003CA534;0x003CA538;0x003CA53C;0x003CA540;0x003CA544;0x003CA548;0x003E2050,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_medium_roots.cpp,actor,,ActorRoot_Audio_PlayActorSound2_And_Math_ApproachF_003CA4A4,function,high,analysis/codebin_decompilation_batch_149.md,"Executes the complete observed native actor root through `Audio_PlayActorSound2`, `Math_ApproachF` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Audio_PlayActorSound2_And_Math_ApproachF_003CA4A4; confidence:high; source:analysis/codebin_decompilation_batch_149.md,maintained_symbol
eur_rev0,0x003CA54C,0x003CA5EF,164,FUN_003ca54c,Global,oot3d_text,false,,0,unknown,undefined,0,,4,0x0033FF3C;0x0036E168;0x003731E0;0x00374428,6,0x003CA5F0;0x003CA5F4;0x003CA5F8;0x003CA5FC;0x003CA600;0x003CA604,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_medium_roots.cpp,actor,,ActorRoot_Math_SmoothStepToF_And_EffectSs_SpawnRandomHahenDustBurst_003CA54C,function,high,analysis/codebin_decompilation_batch_149.md,"Executes the complete observed native actor root through `Math_SmoothStepToF`, `EffectSs_SpawnRandomHahenDustBurst`, `SkelAnime_UpdateNoPlayState_003731E0`, `Actor_Kill` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Math_SmoothStepToF_And_EffectSs_SpawnRandomHahenDustBurst_003CA54C; confidence:high; source:analysis/codebin_decompilation_batch_149.md,maintained_symbol
eur_rev0,0x003CA608,0x003CA783,380,FUN_003ca608,Global,oot3d_text,false,,0,unknown,undefined,0,,6,0x003696EC;0x0036EF98;0x003731E0;0x00373500;0x00375A18;0x003769D8,12,0x00180D3C;0x003CA784;0x003CA788;0x003CA78C;0x003CA790;0x003CA794;0x003CA798;0x003CA79C;0x003CA7A0;0x003CA7A4;0x003CA7A8;0x003CA7AC,0,,game/player,src/oot3d/game/player/native_indirect_ready_extended_roots.cpp,player,,PlayerRoot_SkelAnime_UpdateNoPlayState_And_Math_ApproachF_003CA608,function,high,analysis/codebin_decompilation_batch_151.md,"Executes the complete observed native player root through `SkelAnime_UpdateNoPlayState_003731E0`, `Math_ApproachF`, `Message_GetState`, `SQRT` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:PlayerRoot_SkelAnime_UpdateNoPlayState_And_Math_ApproachF_003CA608; confidence:high; source:analysis/codebin_decompilation_batch_151.md,maintained_symbol
eur_rev0,0x003CA7B0,0x003CA957,424,FUN_003ca7b0,Global,oot3d_text,false,,0,unknown,undefined,0,,8,0x003344F4;0x00363A20;0x00371E50;0x0037322C;0x00373500;0x003738A8;0x00374428;0x00375A18,12,0x003CA958;0x003CA95C;0x003CA960;0x003CA964;0x003CA968;0x003CA96C;0x003CA970;0x003CA974;0x003CA978;0x003CA97C;0x003CA980;0x0051B2F4,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_SetFocus_And_GetScreenPos_003CA7B0,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `Actor_SetFocus`, `Actor_GetScreenPos`, `Rand_CenteredFloat`, `VectorSignedToFloat` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_SetFocus_And_GetScreenPos_003CA7B0; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x003CA984,0x003CAB43,448,FUN_003ca984,Global,oot3d_text,false,,0,unknown,undefined,0,,7,0x002CFCA0;0x00338F60;0x0036FC20;0x00373500;0x00374428;0x0037572C;0x003759D0,9,0x003CAB44;0x003CAB48;0x003CAB4C;0x003CAB50;0x003CAB54;0x003CAB58;0x003CAB5C;0x003CAB60;0x003CAB64,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_Rand_ZeroOne_And_Math_ApproachZeroF_003CA984,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `Rand_ZeroOne`, `VectorSignedToFloat`, `Math_ApproachZeroF`, `Actor_Kill` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Rand_ZeroOne_And_Math_ApproachZeroF_003CA984; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x003CAB68,0x003CACBB,340,BossGoma_CeilingSpawnGohmas,Global,oot3d_text,false,,2,default,void,0,,5,0x001C5FB4;0x0036AA20;0x0036FC20;0x003731E0;0x00375BCC,5,0x003CACBC;0x003CACC0;0x003CACC4;0x003CACC8;0x003CACCC,0,,game/actors/bosses,src/oot3d/game/actors/Boss_Goma/z_boss_goma.cpp,z_boss_goma,,BossGoma_CeilingSpawnGohmas,function,high,analysis/codebin_decompilation_batch_059.md,Exact public OoT3D BossGoma entrypoint.,certain,manual_symbol:BossGoma_CeilingSpawnGohmas; confidence:high; source:analysis/codebin_decompilation_batch_059.md,maintained_symbol
eur_rev0,0x003CACD0,0x003CAD63,148,FUN_003cacd0,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x0035A3C4;0x0036EF10;0x00370378,6,0x003CAD64;0x003CAD68;0x003CAD6C;0x003CAD70;0x003CAD74;0x00588850,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_medium_roots.cpp,actor,,ActorRoot_Flags_GetEnv_And_Math_ScaledStepToS_003CACD0,function,high,analysis/codebin_decompilation_batch_149.md,"Executes the complete observed native actor root through `Flags_GetEnv`, `Math_ScaledStepToS`, `VectorSignedToFloat`, `Audio_PlaySfxWithScaledGain` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Flags_GetEnv_And_Math_ScaledStepToS_003CACD0; confidence:high; source:analysis/codebin_decompilation_batch_149.md,maintained_symbol
eur_rev0,0x003CAD78,0x003CAFA7,560,BgHeavyBlock_Land,Global,oot3d_text,false,,2,default,void,0,,6,0x0036C684;0x003705A0;0x00371E50;0x003738A8;0x00375A18;0x00376864,24,0x003CAFA8;0x003CAFAC;0x003CAFB0;0x003CAFB4;0x003CAFB8;0x003CAFBC;0x003CAFC0;0x003CAFC4;0x003CAFC8;0x003CAFCC;0x003CAFD0;0x003CAFD4;0x003CAFD8;0x003CAFDC;0x003CAFE0;0x003CAFE4;0x003CAFE8;0x003CAFEC;0x003CAFF0;0x003CAFF4;0x003CAFF8;0x003CAFFC;0x003F0500;0x00587966,0,,game/actors,src/oot3d/game/actors/Bg_Heavy_Block/z_bg_heavy_block.cpp,z_bg_heavy_block,,BgHeavyBlock_Land,function,high,analysis/codebin_decompilation_batch_065.md,Maintained BgHeavyBlock workflow entrypoint in multi-actor tranche 065.,certain,manual_symbol:BgHeavyBlock_Land; confidence:high; source:analysis/codebin_decompilation_batch_065.md,maintained_symbol
eur_rev0,0x003CB000,0x003CB0E7,232,EnOwl_FlyAway,Global,oot3d_text,false,,2,default,void,0,,2,0x00374428;0x00375A18,8,0x003CB0E8;0x003CB0EC;0x003CB0F0;0x003CB0F4;0x003CB0F8;0x003CB0FC;0x003CB100;0x003CB104,0,,game/actors,src/oot3d/game/actors/En_Owl/z_en_owl.cpp,z_en_owl,,EnOwl_FlyAway,function,high,analysis/codebin_decompilation_batch_063.md,Maintained EnOwl workflow entrypoint in multi-NPC tranche 063.,certain,manual_symbol:EnOwl_FlyAway; confidence:high; source:analysis/codebin_decompilation_batch_063.md,maintained_symbol
eur_rev0,0x003CB108,0x003CB197,144,ItemOcarina_WaitInWater,Global,oot3d_text,false,,0,unknown,undefined,0,,4,0x00368A98;0x00371E40;0x003724DC;0x00375C10,10,0x003C3718;0x003CB198;0x003CB19C;0x003CB1A0;0x003CB1A4;0x003CB1A8;0x003CB1AC;0x003CB1B0;0x003CB1B4;0x0058884C,0,,game/actors,src/oot3d/game/actors/cluster_003cad78.cpp,cluster_003cad78,,ItemOcarina_WaitInWater,function,high,analysis/codebin_decompilation_batch_157.md,"Reviews the complete observed native `ItemOcarina_WaitInWater` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:ItemOcarina_WaitInWater; confidence:high; source:analysis/codebin_decompilation_batch_157.md,maintained_symbol
eur_rev0,0x003CB1B8,0x003CB1F3,60,FUN_003cb1b8,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x003731E0;0x00374428,0,,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_microleaves.cpp,actor,,ActorAnimation_UpdateCountdownAndKill,function,high,analysis/codebin_decompilation_batch_147.md,Updates the skeleton animation and kills the actor when the observed byte countdown expires.,certain,manual_symbol:ActorAnimation_UpdateCountdownAndKill; confidence:high; source:analysis/codebin_decompilation_batch_147.md,maintained_symbol
eur_rev0,0x003CB1F8,0x003CB38B,404,FUN_003cb1f8,Global,oot3d_text,false,,0,unknown,undefined,0,,9,0x00351878;0x0036AEF0;0x0036B02C;0x0036B0FC;0x0036B1E0;0x0036B2D4;0x0036B4EC;0x0036C5BC;0x003705A0,12,0x003CB38C;0x003CB390;0x003CB394;0x003CB398;0x003CB39C;0x003CB3A0;0x003CB3A4;0x003CB3A8;0x0051B2F4;0x0056559C;0x00565668;0x00565670,0,,game/player,src/oot3d/game/player/native_indirect_ready_broad_roots.cpp,player,,PlayerRoot_Math_StepToF_And_SkelAnime_Update_003CB1F8,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native player root through `VectorSignedToFloat`, `Math_StepToF`, `SkelAnime_Update`, `Player_SetupIdleActionByLockOn` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:PlayerRoot_Math_StepToF_And_SkelAnime_Update_003CB1F8; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x003CB460,0x003CB77B,796,BgJyaMegami_Explode,Global,oot3d_text,false,,0,unknown,undefined,0,,7,0x00315D54;0x003679B4;0x00372244;0x0037378C;0x00374428;0x003759D0;0x00375C44,34,0x003CB77C;0x003CB780;0x003CB784;0x003CB788;0x003CB78C;0x003CB790;0x003CB794;0x003CB798;0x003CB79C;0x003CB7A0;0x003CB7A4;0x003CB7A8;0x003CB7AC;0x003CB7B0;0x003CB7B4;0x003CB7B8;0x003CB7BC;0x003CB7C0;0x003CB7C4;0x003CB7C8;0x00512B18;0x00512B34;0x00512B38;0x00512B3C;0x00512B44;0x00512B46;0x00512B48;0x00512B4C;0x00512B50;0x00512B54;0x00512B60;0x00569A34;0x00569A38;0x00569A3C,0,,game/actors,src/oot3d/game/actors/cluster_003cad78.cpp,cluster_003cad78,,BgJyaMegami_Explode,function,high,analysis/codebin_decompilation_batch_159.md,"Reviews the complete observed native `BgJyaMegami_Explode` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:BgJyaMegami_Explode; confidence:high; source:analysis/codebin_decompilation_batch_159.md,maintained_symbol
eur_rev0,0x003CB7CC,0x003CBA7F,692,FUN_003cb7cc,Global,oot3d_text,false,,0,unknown,undefined,0,,8,0x00365F98;0x0037378C;0x003738D0;0x00374428;0x003759D0;0x00375C44;0x00376340;0x00376864,18,0x003CBA80;0x003CBA84;0x003CBA88;0x003CBA8C;0x003CBA90;0x003CBA94;0x003CBA98;0x003CBA9C;0x003CBAA0;0x003CBAA4;0x003CBAA8;0x003CBAAC;0x003CBAB0;0x003CBAB4;0x003CBAB8;0x003CBABC;0x003CBAC0;0x00513DC8,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_MoveForward_And_UpdateBgCheckInfo_003CB7CC,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `Actor_MoveForward`, `Actor_UpdateBgCheckInfo`, `Actor_Spawn`, `Rand_ZeroOne` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_MoveForward_And_UpdateBgCheckInfo_003CB7CC; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x003CBAC4,0x003CBCB3,496,EnIshi_LiftedUp,Global,oot3d_text,false,,0,unknown,undefined,0,,6,0x002CFCA0;0x00338F60;0x0036B96C;0x0036C940;0x003759D0;0x00376340,19,0x003BB038;0x003CBCB4;0x003CBCB8;0x003CBCBC;0x003CBCC0;0x003CBCC4;0x003CBCC8;0x003CBCCC;0x003CBCD0;0x003CBCD4;0x003CBCD8;0x003CBCDC;0x003CBCE0;0x003CBCE4;0x003CBCE8;0x003CBCEC;0x005284B8;0x005284BA;0x005284E0,0,,game/actors,src/oot3d/game/actors/cluster_003cad78.cpp,cluster_003cad78,,EnIshi_LiftedUp,function,high,analysis/codebin_decompilation_batch_158.md,"Reviews the complete observed native `EnIshi_LiftedUp` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:EnIshi_LiftedUp; confidence:high; source:analysis/codebin_decompilation_batch_158.md,maintained_symbol
eur_rev0,0x003CBCF0,0x003CBE6F,384,FUN_003cbcf0,Global,oot3d_text,false,,0,unknown,undefined,0,,6,0x002CFCA0;0x00338F60;0x0036B96C;0x0036C940;0x003759D0;0x00376340,22,0x003BB3C8;0x003CBE70;0x003CBE74;0x003CBE78;0x003CBE7C;0x003CBE80;0x003CBE84;0x003CBE88;0x003CBE8C;0x003CBE90;0x003CBE94;0x003CBE98;0x003CBE9C;0x003CBEA0;0x003CBEA4;0x003CBEA8;0x003CBEAC;0x0051B2F4;0x0052BDB0;0x0052BDB2;0x0052BDB4;0x0052BDB6,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_extended_roots.cpp,actor,,ActorRoot_HasNoParent_And_Rand_ZeroOne_003CBCF0,function,high,analysis/codebin_decompilation_batch_151.md,"Executes the complete observed native actor root through `Actor_HasNoParent`, `Rand_ZeroOne`, `oot3d_sin_idx8`, `oot3d_cos_idx8` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_HasNoParent_And_Rand_ZeroOne_003CBCF0; confidence:high; source:analysis/codebin_decompilation_batch_151.md,maintained_symbol
eur_rev0,0x003CBEB0,0x003CBFAF,256,FUN_003cbeb0,Global,oot3d_text,false,,0,unknown,undefined,0,,6,0x002CFCA0;0x00338F60;0x0036B96C;0x0036C940;0x003759D0;0x00376340,15,0x003BBD3C;0x003CBFB0;0x003CBFB4;0x003CBFB8;0x003CBFBC;0x003CBFC0;0x003CBFC4;0x003CBFC8;0x003CBFCC;0x003CBFD0;0x003CBFD4;0x00535958;0x0053595A;0x0053595C;0x0053595E,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_upper_roots.cpp,actor,,ActorRoot_HasNoParent_And_Oot3dSinIdx8_003CBEB0,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native actor root through `Actor_HasNoParent`, `oot3d_sin_idx8`, `oot3d_cos_idx8`, `Rand_ZeroOne` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_HasNoParent_And_Oot3dSinIdx8_003CBEB0; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
